,parcode,trial,fix_item,fix_time
3966,11,0,3,365
3967,11,0,1,786
3968,11,0,2,1606
3969,11,0,1,398
3970,11,0,0,236
3971,11,0,1,1486
3972,11,0,2,194
3973,11,0,1,1209
3974,11,1,3,4
3975,11,1,1,1186
3976,11,1,2,1034
3977,11,1,0,252
3978,11,1,1,786
3979,11,2,3,304
3980,11,2,1,762
3981,11,2,2,1715
3982,11,3,3,363
3983,11,3,1,910
3984,11,3,2,1102
3985,11,3,1,1050
3986,11,3,2,1383
3987,11,4,3,258
3988,11,4,1,654
3989,11,4,2,794
3990,11,4,1,2057
3992,11,5,1,838
3993,11,5,2,1282
3994,11,6,3,409
3995,11,6,1,656
3996,11,6,2,906
3997,11,6,1,1574
3998,11,6,2,894
3999,11,7,3,309
4000,11,7,1,966
4001,11,7,2,1606
4002,11,8,3,268
4003,11,8,1,1126
4004,11,8,2,3042
4005,11,8,1,2370
4006,11,8,2,2028
4007,11,9,3,272
4008,11,9,1,928
4009,11,9,2,794
4010,11,9,1,782
4011,11,10,3,420
4012,11,10,1,670
4013,11,10,2,876
4014,11,11,3,142
4015,11,11,1,646
4016,11,11,2,992
4017,11,11,1,734
4018,11,12,3,285
4019,11,12,1,768
4020,11,12,2,1020
4021,11,12,1,1020
4022,11,12,0,458
4023,11,12,2,1706
4024,11,12,1,4789
4025,11,13,3,311
4026,11,13,1,848
4027,11,13,2,1040
4028,11,13,1,1416
4029,11,13,2,1184
4031,11,14,1,710
4032,11,14,2,890
4033,11,14,1,605
4034,11,15,3,95
4035,11,15,1,1008
4036,11,15,2,706
4037,11,16,3,247
4038,11,16,1,1200
4039,11,16,2,810
4040,11,16,1,2970
4041,11,16,2,690
4042,11,17,3,280
4043,11,17,1,734
4044,11,17,2,2006
4045,11,17,1,1874
4046,11,17,2,1068
4048,11,18,1,569
4049,11,18,2,788
4050,11,18,1,1868
4052,11,19,1,491
4053,11,19,2,934
4054,11,19,1,1080
4055,11,19,2,828
4056,11,19,1,573
4057,11,20,3,314
4058,11,20,1,566
4059,11,20,2,850
4060,11,20,1,2324
4061,11,20,2,1260
4062,11,20,1,2602
4063,11,20,2,1328
4064,11,21,3,462
4065,11,21,1,672
4066,11,21,2,672
4067,11,21,1,1448
4068,11,22,3,288
4069,11,22,1,604
4070,11,22,2,3886
4071,11,22,1,1994
4072,11,22,2,431
4073,11,23,3,270
4074,11,23,1,650
4075,11,23,2,1420
4076,11,23,1,908
4077,11,24,3,317
4078,11,24,1,748
4079,11,24,2,1074
4080,11,24,1,1558
4081,11,24,2,3886
4082,11,24,1,656
4083,11,24,2,1369
4084,11,25,3,223
4085,11,25,1,770
4086,11,25,2,782
4087,11,25,1,463
4088,11,26,3,254
4089,11,26,1,936
4090,11,26,2,976
4091,11,26,1,582
4093,11,27,1,551
4094,11,27,2,638
4095,11,27,1,794
4096,11,27,2,1629
4097,11,28,3,225
4098,11,28,1,954
4099,11,28,2,632
4100,11,28,1,458
4101,11,29,3,291
4102,11,29,1,554
4103,11,29,2,598
4104,11,29,1,401
4105,11,30,3,310
4106,11,30,1,682
4107,11,30,2,696
4108,11,30,1,1090
4109,11,30,2,450
4110,11,31,3,279
4111,11,31,1,634
4112,11,31,2,1439
4113,11,32,3,322
4114,11,32,1,742
4115,11,32,2,738
4116,11,32,1,2392
4117,11,32,2,1688
4118,11,32,1,894
4119,11,33,3,260
4120,11,33,1,636
4121,11,33,2,1334
4122,11,34,3,205
4123,11,34,1,530
4124,11,34,2,1044
4125,11,34,1,580
4126,11,35,3,201
4127,11,35,1,556
4128,11,35,2,1197
4129,11,36,3,289
4130,11,36,1,544
4131,11,36,2,2404
4132,11,37,3,290
4133,11,37,1,514
4134,11,37,2,602
4135,11,37,1,375
4136,11,38,3,293
4137,11,38,1,484
4138,11,38,2,1996
4139,11,38,1,1076
4140,11,38,2,790
4141,11,39,3,41
4142,11,39,0,212
4143,11,39,1,1154
4144,11,39,2,1088
4145,11,39,1,484
4147,11,40,1,1
4148,11,40,2,218
4149,11,40,1,902
4150,11,40,2,757
4151,11,41,3,305
4152,11,41,1,778
4153,11,41,2,488
4154,11,41,1,422
4156,11,42,2,681
4157,11,42,1,2288
4158,11,42,2,1097
4160,11,43,2,450
4161,11,43,1,1216
4163,11,44,2,562
4164,11,44,1,918
4165,11,44,2,685
4167,11,45,2,555
4168,11,45,1,634
4169,11,45,2,406
4170,11,46,3,4
4171,11,46,2,670
4172,11,46,1,1061
4173,11,47,3,250
4174,11,47,1,488
4175,11,47,2,1084
4177,11,48,1,392
4178,11,48,2,972
4179,11,48,1,663
4181,11,49,2,583
4182,11,49,1,658
4183,11,49,2,636
4184,11,49,1,1028
4186,11,50,2,761
4187,11,50,1,774
4189,11,51,2,609
4190,11,51,1,919
4192,11,52,2,533
4193,11,52,1,640
4194,11,52,2,658
4196,11,53,2,718
4197,11,53,1,714
4198,11,53,2,745
4200,11,54,2,361
4201,11,54,1,866
4202,11,54,2,566
4203,11,54,1,462
4205,11,55,2,700
4206,11,55,1,568
4207,11,55,2,347
4209,11,56,2,532
4210,11,56,1,1090
4211,11,56,2,744
4213,11,57,2,437
4214,11,57,1,825
4216,11,58,2,442
4217,11,58,1,632
4218,11,58,2,461
4220,11,59,2,469
4221,11,59,1,522
4222,11,59,2,323
4224,11,60,2,499
4225,11,60,1,670
4226,11,60,2,688
4227,11,60,1,1502
4228,11,60,2,954
4229,11,60,1,421
4230,11,61,3,340
4231,11,61,1,564
4232,11,61,2,1126
4233,11,61,1,2189
4235,11,62,2,1002
4236,11,62,1,1131
4237,11,63,3,152
4238,11,63,2,570
4239,11,63,1,626
4240,11,63,2,694
4241,11,63,1,760
4242,11,63,2,481
4243,11,64,3,319
4244,11,64,1,638
4245,11,64,2,433
4247,11,65,2,626
4248,11,65,1,514
4249,11,65,2,354
4251,11,66,2,497
4252,11,66,1,546
4254,11,67,2,508
4255,11,67,1,1075
4257,11,68,2,561
4258,11,68,1,638
4259,11,68,2,752
4261,11,69,2,491
4262,11,69,1,694
4263,11,70,3,296
4264,11,70,1,566
4265,11,70,2,618
4266,11,70,1,504
4268,11,71,2,590
4269,11,71,1,749
4271,11,72,2,572
4272,11,72,1,714
4273,11,73,3,218
4274,11,73,1,732
4275,11,73,2,580
4276,11,73,1,414
4277,11,74,3,269
4278,11,74,1,534
4279,11,74,2,1050
4280,11,75,3,300
4281,11,75,1,472
4282,11,75,2,808
4283,11,75,1,529
4284,11,76,3,282
4285,11,76,2,304
4286,11,76,1,694
4287,11,76,2,303
4288,11,77,3,341
4289,11,77,1,516
4290,11,77,2,678
4291,11,78,3,198
4292,11,78,2,372
4293,11,78,1,670
4294,11,78,2,428
4295,11,79,3,298
4296,11,79,1,522
4297,11,79,2,530
4298,11,79,1,430
4299,11,80,3,225
4300,11,80,1,228
4301,11,80,2,1058
4302,11,80,1,582
4303,11,80,2,838
4304,11,81,3,385
4305,11,81,1,532
4306,11,81,2,592
4307,11,81,1,558
4308,11,82,3,255
4309,11,82,1,520
4310,11,82,2,785
4311,11,83,3,268
4312,11,83,1,496
4313,11,83,2,852
4314,11,83,1,385
4315,11,84,3,286
4316,11,84,1,416
4317,11,84,2,739
4318,11,85,3,245
4319,11,85,1,492
4320,11,85,2,685
4321,11,86,3,251
4322,11,86,1,496
4323,11,86,2,1556
4324,11,86,1,991
4325,11,87,3,360
4326,11,87,1,518
4327,11,87,2,638
4328,11,87,1,421
4329,11,88,3,297
4330,11,88,1,566
4331,11,88,2,889
4332,11,89,3,272
4333,11,89,1,514
4334,11,89,2,578
4335,11,89,1,324
4336,11,90,3,31
4337,11,90,1,452
4338,11,90,2,602
4339,11,91,3,266
4340,11,91,1,500
4341,11,91,2,615
4343,11,92,2,17
4344,11,92,0,196
4345,11,92,2,326
4346,11,92,1,967
4347,11,93,3,276
4348,11,93,1,480
4349,11,93,2,750
4350,11,93,1,239
4351,11,94,3,329
4352,11,94,1,574
4353,11,94,2,1014
4354,11,94,0,178
4355,11,94,1,840
4356,11,95,3,249
4357,11,95,1,400
4358,11,95,2,728
4359,11,95,1,316
4360,11,96,3,277
4361,11,96,1,504
4362,11,96,2,758
4363,11,96,1,654
4364,11,96,2,2294
4365,11,96,1,1548
4366,11,96,2,490
4367,11,96,1,1266
4368,11,96,0,284
4369,11,96,2,988
4370,11,96,1,349
4371,11,97,3,256
4372,11,97,1,446
4373,11,97,2,1392
4374,11,97,1,220
4375,11,98,3,245
4376,11,98,1,450
4377,11,98,2,769
4378,11,99,3,334
4379,11,99,1,510
4380,11,99,2,1343
4381,11,100,3,249
4382,11,100,1,488
4383,11,100,2,530
4384,11,100,1,201
4385,11,101,3,268
4386,11,101,1,494
4387,11,101,2,586
4388,11,102,3,319
4389,11,102,1,960
4390,11,102,2,666
4391,11,103,3,351
4392,11,103,1,532
4393,11,103,2,499
4394,11,104,3,448
4395,11,104,1,514
4396,11,104,2,924
4397,11,105,3,302
4398,11,105,1,472
4399,11,105,2,794
4400,11,105,1,900
4401,11,105,2,632
4402,11,105,1,469
4403,11,106,3,252
4404,11,106,1,536
4405,11,106,2,1788
4406,11,106,1,773
4407,11,107,3,292
4408,11,107,1,582
4409,11,107,2,721
4410,11,108,3,269
4411,11,108,1,482
4412,11,108,2,629
4413,11,109,3,305
4414,11,109,1,624
4415,11,109,2,739
4416,11,110,3,355
4417,11,110,2,382
4418,11,110,1,612
4419,11,110,2,714
4420,11,110,1,386
4421,11,111,3,260
4422,11,111,1,448
4423,11,111,2,904
4424,11,112,3,275
4425,11,112,1,528
4426,11,112,2,692
4427,11,113,3,254
4428,11,113,2,264
4429,11,113,1,710
4430,11,113,2,346
4431,11,114,3,340
4432,11,114,1,450
4433,11,114,2,912
4434,11,114,1,701
4435,11,115,3,234
4436,11,115,1,426
4437,11,115,2,803
4438,11,116,3,244
4439,11,116,1,402
4440,11,116,2,760
4441,11,116,1,696
4442,11,116,2,463
4443,11,117,3,296
4444,11,117,1,530
4445,11,117,2,711
4447,11,118,1,527
4448,11,118,2,1078
4449,11,118,1,495
4450,11,119,3,258
4451,11,119,1,588
4452,11,119,2,537
4454,12,0,1,912
4455,12,0,0,222
4456,12,0,2,1426
4457,12,0,1,834
4458,12,0,2,682
4459,12,1,3,234
4460,12,1,1,170
4461,12,1,0,182
4462,12,1,1,788
4463,12,1,2,2384
4464,12,1,1,720
4465,12,1,0,254
4466,12,1,2,1308
4467,12,1,1,1302
4469,12,2,2,1584
4470,12,2,1,2158
4471,12,2,2,2814
4472,12,2,1,700
4473,12,2,2,670
4475,12,3,2,1823
4476,12,3,1,3090
4477,12,3,2,1292
4478,12,3,1,1657
4479,12,4,3,261
4480,12,4,1,2388
4481,12,4,2,4242
4482,12,4,0,122
4483,12,4,1,1114
4484,12,4,2,470
4485,12,4,1,614
4487,12,5,2,1728
4488,12,5,1,2308
4489,12,5,2,1646
4490,12,5,1,755
4491,12,6,3,332
4492,12,6,2,3124
4493,12,6,1,2582
4494,12,6,2,1804
4495,12,6,1,552
4496,12,6,2,493
4498,12,7,2,2005
4499,12,7,1,3490
4500,12,7,2,1872
4501,12,7,1,539
4502,12,8,3,227
4503,12,8,1,2158
4504,12,8,2,2364
4505,12,8,1,614
4506,12,8,2,484
4507,12,8,1,1835
4509,12,9,2,3323
4510,12,9,1,2090
4511,12,9,2,2660
4512,12,9,1,488
4513,12,9,2,4139
4514,12,10,3,624
4515,12,10,1,122
4516,12,10,2,148
4517,12,10,1,3206
4518,12,10,2,5418
4519,12,10,1,1342
4521,12,11,2,278
4522,12,11,0,268
4523,12,11,1,2198
4524,12,11,2,1596
4525,12,11,0,236
4526,12,11,1,625
4527,12,12,3,346
4528,12,12,1,1506
4529,12,12,2,1512
4530,12,12,1,886
4531,12,12,2,460
4532,12,12,1,1450
4534,12,13,2,3004
4535,12,13,1,1598
4536,12,13,2,663
4537,12,14,3,201
4538,12,14,2,2622
4539,12,14,1,2410
4540,12,14,2,1250
4541,12,14,1,1223
4542,12,15,3,253
4543,12,15,0,252
4544,12,15,1,3608
4545,12,15,2,2244
4546,12,15,1,1593
4548,12,16,2,1511
4549,12,16,1,1002
4550,12,16,2,665
4552,12,17,2,1631
4553,12,17,1,1216
4554,12,17,2,3142
4556,12,18,2,926
4557,12,18,1,1440
4558,12,18,2,1043
4560,12,19,2,63
4561,12,19,0,124
4562,12,19,2,1226
4563,12,19,1,806
4564,12,19,2,484
4566,12,20,2,879
4567,12,20,1,1890
4568,12,20,0,188
4569,12,20,1,1188
4570,12,20,2,2125
4571,12,21,3,261
4572,12,21,2,756
4573,12,21,0,392
4574,12,21,1,1098
4575,12,21,0,268
4576,12,21,2,670
4577,12,21,1,525
4579,12,22,2,1307
4580,12,22,0,368
4581,12,22,2,228
4582,12,22,1,1726
4583,12,22,2,5048
4585,12,23,2,767
4586,12,23,1,1814
4587,12,23,2,1932
4588,12,23,1,871
4589,12,24,3,318
4590,12,24,1,1892
4591,12,24,2,1152
4592,12,24,1,769
4593,12,25,3,229
4594,12,25,2,1322
4595,12,25,1,1344
4596,12,25,2,4473
4598,12,26,2,952
4599,12,26,1,844
4600,12,26,2,678
4601,12,26,1,553
4603,12,27,2,803
4604,12,27,0,98
4605,12,27,1,1046
4606,12,28,3,291
4607,12,28,0,302
4608,12,28,1,792
4609,12,28,2,1336
4610,12,28,1,530
4612,12,29,2,886
4613,12,29,0,328
4614,12,29,2,180
4615,12,29,1,1442
4616,12,29,2,2517
4618,12,30,2,734
4619,12,30,1,808
4620,12,30,2,693
4621,12,31,3,266
4622,12,31,0,268
4623,12,31,2,628
4624,12,31,0,148
4625,12,31,1,1228
4626,12,31,2,296
4627,12,31,1,636
4629,12,32,2,911
4630,12,32,1,1662
4631,12,32,2,2074
4632,12,32,1,1378
4634,12,33,2,544
4635,12,33,1,1011
4637,12,34,2,878
4638,12,34,1,1038
4639,12,34,2,2140
4640,12,35,3,281
4641,12,35,1,848
4642,12,35,2,901
4644,12,36,2,791
4645,12,36,1,788
4646,12,36,2,1986
4648,12,37,2,803
4649,12,37,1,690
4650,12,37,2,444
4651,12,38,3,225
4652,12,38,2,560
4653,12,38,1,662
4654,12,38,2,2974
4656,12,39,2,591
4657,12,39,1,1044
4658,12,39,2,1607
4659,12,40,3,214
4660,12,40,1,558
4661,12,40,2,925
4662,12,41,3,184
4663,12,41,1,508
4664,12,41,2,658
4665,12,41,1,558
4667,12,42,1,657
4668,12,42,2,750
4669,12,42,1,390
4670,12,43,3,71
4671,12,43,0,220
4672,12,43,1,590
4673,12,43,2,772
4674,12,43,1,395
4675,12,44,3,174
4676,12,44,1,386
4677,12,44,2,1239
4678,12,45,3,207
4679,12,45,1,656
4680,12,45,2,462
4681,12,45,0,240
4682,12,45,1,453
4683,12,46,3,198
4684,12,46,1,580
4685,12,46,2,844
4686,12,46,1,435
4688,12,47,2,584
4689,12,47,1,720
4690,12,47,0,172
4691,12,47,2,723
4692,12,48,3,10
4693,12,48,0,238
4694,12,48,1,642
4695,12,48,2,660
4696,12,48,1,734
4697,12,48,2,1802
4698,12,48,1,878
4699,12,48,2,862
4700,12,49,3,200
4701,12,49,1,642
4702,12,49,2,982
4703,12,49,1,926
4704,12,49,2,908
4705,12,49,1,471
4707,12,50,2,580
4708,12,50,1,664
4709,12,50,2,322
4710,12,51,3,175
4711,12,51,1,596
4712,12,51,2,762
4713,12,51,1,516
4714,12,51,2,564
4716,12,52,2,551
4717,12,52,1,538
4718,12,52,2,379
4720,12,53,2,442
4721,12,53,1,1257
4722,12,54,3,233
4723,12,54,1,492
4724,12,54,2,883
4725,12,55,3,209
4726,12,55,1,432
4727,12,55,2,498
4728,12,55,1,417
4729,12,56,3,24
4730,12,56,2,534
4731,12,56,1,746
4732,12,56,2,365
4734,12,57,2,41
4735,12,57,0,150
4736,12,57,1,152
4737,12,57,2,152
4738,12,57,1,366
4739,12,57,0,104
4740,12,57,2,366
4741,12,58,3,252
4742,12,58,1,1016
4743,12,58,2,924
4744,12,58,1,344
4745,12,58,2,318
4746,12,58,0,262
4747,12,58,1,69
4748,12,59,3,234
4749,12,59,1,652
4750,12,59,2,674
4751,12,59,1,395
4752,12,60,3,231
4753,12,60,1,596
4754,12,60,2,1209
4756,12,61,2,504
4757,12,61,1,1153
4758,12,62,3,36
4759,12,62,0,216
4760,12,62,1,552
4761,12,62,2,775
4762,12,63,3,225
4763,12,63,1,906
4764,12,63,2,1064
4765,12,64,3,10
4766,12,64,0,252
4767,12,64,1,618
4768,12,64,2,782
4769,12,65,3,176
4770,12,65,1,678
4771,12,65,2,524
4772,12,65,1,374
4774,12,66,1,753
4775,12,66,2,783
4776,12,67,3,234
4777,12,67,1,1410
4778,12,67,2,856
4779,12,67,1,668
4780,12,67,0,298
4781,12,67,2,1862
4782,12,68,3,189
4783,12,68,1,694
4784,12,68,2,766
4785,12,68,1,780
4786,12,68,2,2866
4787,12,68,1,1595
4788,12,69,3,245
4789,12,69,1,1468
4790,12,69,2,1448
4791,12,69,0,266
4792,12,69,1,631
4793,12,70,3,245
4794,12,70,1,590
4795,12,70,2,734
4796,12,70,1,572
4797,12,71,3,48
4798,12,71,2,604
4799,12,71,1,782
4801,12,72,2,668
4802,12,72,0,130
4803,12,72,1,726
4804,12,72,2,810
4805,12,72,1,1348
4806,12,73,3,62
4807,12,73,1,714
4808,12,73,2,110
4810,12,74,1,523
4811,12,74,2,514
4812,12,74,1,393
4813,12,75,3,200
4814,12,75,1,380
4815,12,75,2,786
4816,12,75,1,302
4817,12,75,2,270
4818,12,75,1,196
4820,12,76,2,547
4821,12,76,1,500
4822,12,76,2,399
4823,12,77,3,245
4824,12,77,1,608
4825,12,77,2,668
4826,12,77,1,438
4827,12,78,3,213
4828,12,78,1,600
4829,12,78,2,1562
4830,12,78,1,1043
4831,12,79,3,244
4832,12,79,1,694
4833,12,79,2,1126
4834,12,79,1,1419
4835,12,80,3,214
4836,12,80,1,482
4837,12,80,2,933
4838,12,81,3,161
4839,12,81,1,616
4840,12,81,2,769
4841,12,82,3,264
4842,12,82,2,246
4843,12,82,1,132
4844,12,82,2,208
4845,12,82,1,518
4846,12,82,2,486
4847,12,83,3,23
4848,12,83,0,210
4849,12,83,1,652
4850,12,83,2,736
4851,12,83,1,2466
4852,12,83,2,1101
4854,12,84,1,546
4855,12,84,2,486
4856,12,84,1,410
4857,12,85,3,43
4858,12,85,1,542
4859,12,85,2,656
4860,12,85,1,439
4861,12,86,3,235
4862,12,86,1,568
4863,12,86,2,618
4864,12,86,1,324
4865,12,87,3,269
4866,12,87,1,528
4867,12,87,2,828
4868,12,88,3,102
4869,12,88,0,158
4870,12,88,1,554
4871,12,88,2,798
4872,12,89,3,233
4873,12,89,1,626
4874,12,89,2,688
4875,12,89,1,399
4876,12,90,3,229
4877,12,90,1,604
4878,12,90,2,512
4879,12,90,1,395
4880,12,91,3,206
4881,12,91,1,550
4882,12,91,2,630
4883,12,91,1,477
4885,12,92,1,527
4886,12,92,2,940
4887,12,92,1,522
4888,12,93,3,79
4889,12,93,0,150
4890,12,93,1,554
4891,12,93,2,418
4892,12,93,0,454
4893,12,93,1,294
4894,12,94,3,184
4895,12,94,1,466
4896,12,94,2,608
4897,12,94,1,489
4898,12,95,3,6
4899,12,95,0,284
4900,12,95,1,1172
4901,12,95,0,290
4902,12,95,1,244
4903,12,95,2,530
4904,12,95,1,447
4905,12,96,3,245
4906,12,96,1,586
4907,12,96,2,478
4908,12,96,1,814
4910,12,97,2,668
4911,12,97,1,668
4912,12,97,2,483
4913,12,98,3,231
4914,12,98,1,662
4915,12,98,2,1176
4917,12,99,2,542
4918,12,99,0,104
4919,12,99,1,750
4920,12,99,2,423
4921,12,100,3,51
4922,12,100,0,188
4923,12,100,1,564
4924,12,100,2,544
4925,12,100,1,455
4926,12,101,3,188
4927,12,101,1,564
4928,12,101,2,782
4929,12,101,1,930
4930,12,101,2,628
4931,12,101,1,466
4932,12,102,3,40
4933,12,102,1,662
4934,12,102,2,516
4935,12,102,1,1022
4936,12,103,3,207
4937,12,103,1,592
4938,12,103,2,949
4940,12,104,1,447
4941,12,104,2,787
4942,12,105,3,23
4943,12,105,0,200
4944,12,105,1,536
4945,12,105,2,711
4946,12,106,3,5
4947,12,106,0,248
4948,12,106,1,538
4949,12,106,2,952
4950,12,106,1,640
4951,12,106,2,258
4952,12,107,3,50
4953,12,107,1,254
4954,12,107,0,330
4955,12,107,1,516
4956,12,107,2,1120
4957,12,108,3,181
4958,12,108,1,338
4959,12,108,2,862
4960,12,108,0,220
4961,12,108,1,944
4962,12,108,2,1769
4963,12,109,3,15
4964,12,109,0,194
4965,12,109,1,540
4966,12,109,2,512
4967,12,109,1,406
4968,12,110,3,200
4969,12,110,1,566
4970,12,110,2,484
4971,12,110,1,422
4972,12,111,3,201
4973,12,111,1,570
4974,12,111,2,836
4975,12,111,1,517
4976,12,112,3,237
4977,12,112,1,596
4978,12,112,2,564
4979,12,112,1,738
4980,12,113,3,210
4981,12,113,1,616
4982,12,113,2,838
4983,12,114,3,219
4984,12,114,1,470
4985,12,114,2,1035
4986,12,115,3,71
4987,12,115,0,176
4988,12,115,1,512
4989,12,115,2,1074
4990,12,115,1,2122
4991,12,116,3,205
4992,12,116,1,624
4993,12,116,2,496
4994,12,116,1,455
4995,12,117,3,239
4996,12,117,1,578
4997,12,117,2,755
4999,12,118,1,585
5000,12,118,2,914
5001,12,119,3,212
5002,12,119,1,546
5003,12,119,2,743
5005,13,0,1,1599
5006,13,0,2,1600
5007,13,0,1,307
5009,13,1,1,1665
5010,13,1,2,1058
5011,13,1,1,257
5013,13,2,1,1219
5014,13,2,2,1258
5015,13,2,1,608
5017,13,3,1,1098
5018,13,3,2,1538
5019,13,3,1,1260
5020,13,3,2,825
5021,13,4,3,57
5022,13,4,0,232
5023,13,4,1,846
5024,13,4,2,1730
5025,13,5,3,239
5026,13,5,2,1030
5027,13,5,1,980
5028,13,5,2,954
5029,13,6,3,127
5030,13,6,1,1294
5031,13,6,2,1520
5032,13,6,1,862
5033,13,6,2,411
5034,13,7,3,164
5035,13,7,1,1330
5036,13,7,2,1084
5037,13,7,1,977
5038,13,8,3,123
5039,13,8,1,1130
5040,13,8,2,1336
5041,13,9,0,1630
5042,13,9,2,2184
5043,13,9,1,964
5044,13,9,2,2328
5045,13,9,1,533
5046,13,10,3,25
5047,13,10,1,1256
5048,13,10,0,210
5049,13,10,2,1282
5050,13,11,0,382
5051,13,11,1,1526
5052,13,11,2,123
5054,13,12,2,1214
5055,13,12,1,1358
5056,13,13,3,156
5057,13,13,1,926
5058,13,13,2,1283
5060,13,14,1,1735
5061,13,14,2,1174
5063,13,15,1,1442
5064,13,15,2,976
5065,13,15,1,510
5066,13,16,3,29
5067,13,16,1,1362
5068,13,16,2,1192
5069,13,16,1,918
5070,13,16,2,410
5072,13,17,1,1365
5073,13,17,2,1140
5074,13,17,1,653
5075,13,18,3,267
5076,13,18,0,96
5077,13,18,1,1996
5078,13,18,2,1176
5079,13,18,1,750
5080,13,18,2,549
5081,13,19,3,134
5082,13,19,1,1158
5083,13,19,2,868
5084,13,19,1,2094
5085,13,19,2,1008
5086,13,19,1,320
5088,13,20,1,1722
5089,13,20,2,2020
5090,13,20,1,1928
5091,13,21,3,7
5092,13,21,1,118
5093,13,21,0,96
5094,13,21,1,1074
5095,13,21,2,1264
5096,13,21,1,730
5097,13,21,2,520
5099,13,22,1,677
5100,13,22,2,1046
5101,13,22,1,489
5102,13,23,3,167
5103,13,23,1,1124
5104,13,23,2,1008
5105,13,23,1,408
5106,13,23,2,773
5107,13,24,3,314
5108,13,24,1,1128
5109,13,24,2,2254
5110,13,25,3,152
5111,13,25,1,820
5112,13,25,2,5198
5113,13,26,3,693
5114,13,26,1,172
5115,13,26,2,440
5116,13,26,1,252
5117,13,26,0,170
5118,13,26,1,1070
5119,13,26,2,1288
5120,13,26,1,486
5121,13,27,3,105
5122,13,27,1,1286
5123,13,27,2,2212
5124,13,27,1,1033
5126,13,28,1,1442
5127,13,28,2,1198
5128,13,28,1,1049
5130,13,29,1,2280
5131,13,29,2,1458
5132,13,29,1,943
5133,13,30,3,232
5134,13,30,1,962
5135,13,30,2,1112
5136,13,30,1,610
5137,13,30,2,477
5138,13,31,0,4001
5139,13,31,1,800
5140,13,31,2,2154
5141,13,31,0,552
5142,13,31,1,1280
5143,13,31,2,573
5144,13,32,0,1004
5145,13,32,1,1174
5146,13,32,0,342
5147,13,32,2,2010
5148,13,32,0,2482
5149,13,32,1,50
5151,13,33,1,1588
5152,13,33,2,1104
5153,13,33,1,1477
5154,13,34,3,226
5155,13,34,2,1618
5156,13,34,1,958
5158,13,35,1,75
5159,13,35,0,118
5160,13,35,1,1408
5161,13,35,2,822
5162,13,35,1,1044
5163,13,36,3,285
5164,13,36,2,790
5165,13,36,1,806
5166,13,36,2,1209
5168,13,37,1,766
5169,13,37,2,1438
5171,13,38,2,792
5172,13,38,1,1130
5173,13,39,3,239
5174,13,39,2,186
5175,13,39,1,180
5176,13,39,2,198
5177,13,39,1,1348
5178,13,39,2,1006
5179,13,39,1,1692
5180,13,39,0,937
5181,13,40,3,211
5182,13,40,1,134
5183,13,40,0,448
5184,13,40,1,748
5185,13,40,2,750
5186,13,40,1,445
5187,13,41,3,218
5188,13,41,1,878
5189,13,41,2,642
5190,13,41,1,728
5192,13,42,1,1023
5193,13,42,2,726
5194,13,42,1,1188
5195,13,42,2,686
5197,13,43,1,854
5198,13,43,2,1570
5199,13,44,3,70
5200,13,44,1,872
5201,13,44,2,574
5202,13,44,1,486
5204,13,45,1,804
5205,13,45,2,767
5206,13,46,3,58
5207,13,46,0,172
5208,13,46,1,788
5209,13,46,2,1968
5210,13,46,1,574
5212,13,47,1,786
5213,13,47,2,1466
5214,13,48,3,168
5215,13,48,1,766
5216,13,48,2,708
5217,13,49,3,91
5218,13,49,1,1104
5219,13,49,2,1658
5220,13,49,1,1284
5221,13,49,2,360
5223,13,50,1,585
5224,13,50,2,564
5225,13,50,1,554
5227,13,51,1,615
5228,13,51,2,658
5229,13,51,1,444
5230,13,52,3,154
5231,13,52,1,878
5232,13,52,2,904
5233,13,52,1,820
5234,13,53,3,30
5235,13,53,1,970
5236,13,53,2,1478
5237,13,53,1,510
5239,13,54,1,1174
5240,13,54,2,1382
5241,13,55,3,73
5242,13,55,1,784
5243,13,55,2,980
5244,13,55,1,634
5246,13,56,1,915
5247,13,56,2,1186
5249,13,57,1,858
5250,13,57,2,1428
5251,13,57,1,1276
5252,13,58,3,204
5253,13,58,1,852
5254,13,58,2,1382
5255,13,58,1,1865
5256,13,59,3,6
5257,13,59,1,776
5258,13,59,2,996
5259,13,60,3,58
5260,13,60,1,768
5261,13,60,2,518
5263,13,61,2,227
5264,13,61,1,800
5265,13,61,2,935
5266,13,62,3,16
5267,13,62,1,638
5268,13,62,2,3346
5269,13,62,1,684
5270,13,63,3,70
5271,13,63,0,162
5272,13,63,1,926
5273,13,63,2,754
5274,13,63,0,128
5275,13,63,1,426
5277,13,64,1,20
5278,13,64,0,174
5279,13,64,1,756
5280,13,64,2,578
5281,13,64,1,458
5282,13,65,3,6
5283,13,65,0,222
5284,13,65,1,668
5285,13,65,2,770
5286,13,65,1,441
5288,13,66,1,969
5289,13,66,2,944
5290,13,66,1,416
5291,13,67,3,273
5292,13,67,2,462
5293,13,67,1,870
5294,13,67,2,707
5296,13,68,2,48
5297,13,68,0,206
5298,13,68,2,666
5299,13,68,1,973
5301,13,69,2,172
5302,13,69,1,838
5303,13,69,2,912
5304,13,69,1,338
5306,13,70,1,879
5307,13,70,2,675
5308,13,71,3,81
5309,13,71,0,152
5310,13,71,1,754
5311,13,71,2,1591
5312,13,72,3,246
5313,13,72,1,192
5314,13,72,2,176
5315,13,72,1,688
