,parcode,trial,rt,choice,item_left,item_right
679,8,79,2971,1,0.0,3.0
680,8,80,1826,-1,5.0,5.0
681,8,81,1908,-1,5.0,3.0
682,8,82,2450,-1,0.0,2.0
683,8,83,2532,-1,3.0,0.0
684,8,84,1653,-1,0.0,0.0
685,8,85,2581,-1,0.0,3.0
686,8,86,1539,-1,5.0,5.0
687,8,87,1602,1,2.0,2.0
688,8,88,2941,1,5.0,2.0
689,8,89,2425,-1,2.0,2.0
690,8,90,1935,-1,5.0,0.0
691,8,91,1552,1,2.0,3.0
692,8,92,2729,1,5.0,5.0
693,8,93,1878,1,3.0,2.0
694,8,94,1452,1,0.0,5.0
695,8,95,1693,1,3.0,0.0
696,8,96,1529,1,3.0,0.0
697,8,97,2201,1,3.0,3.0
698,8,98,3317,-1,0.0,0.0
699,8,99,1205,-1,5.0,0.0
700,8,100,1749,1,3.0,0.0
701,8,101,1554,1,5.0,5.0
702,8,102,1827,-1,5.0,0.0
703,8,103,1525,1,2.0,5.0
704,8,104,1791,1,0.0,5.0
705,8,105,1359,-1,2.0,0.0
706,8,106,2219,-1,3.0,2.0
707,8,107,1546,1,0.0,2.0
708,8,108,1451,1,0.0,5.0
709,8,109,1997,1,5.0,3.0
