,LVal,RVal,AbsDVal,TotVal,AbsDEv,RTsim,Correct_sim,Choice_sim,Conf_human,zConf_human
2773,0.0,0.0,0.0,0.0,0.6316145271367302,2181.0,0,0.0,22,-1.6556944090458148
2774,0.65,0.0,0.65,0.65,0.7776829339109986,3966.0,1,0.0,66,-0.06391245715908822
2775,0.95,2.3,1.3499999999999999,3.25,1.285762558461956,1528.0,1,1.0,100,1.1661008692988368
2776,1.25,0.35,0.9,1.6,0.866508472391304,1769.0,1,0.0,84,0.5872710686127545
2777,0.0,0.0,0.0,0.0,0.43803886330927266,2432.0,0,0.0,0,-2.4515853849891784
2778,2.0,3.0,1.0,5.0,0.3080815094810754,1983.0,1,1.0,80,0.4425636184412339
2779,3.0,0.0,3.0,3.0,0.7841548900494704,2574.0,1,0.0,100,1.1661008692988368
2780,0.0,2.0,2.0,2.0,1.3967721252154452,1211.0,1,1.0,92,0.8766859689557958
2781,0.0,2.75,2.75,2.75,0.8106847772168143,1316.0,1,1.0,52,-0.5703885327594104
2782,0.5,2.9,2.4,3.4,0.5951772584092629,2978.0,1,1.0,72,0.15314871809819267
2783,2.3,0.95,1.3499999999999999,3.25,1.028877265073979,2033.0,1,0.0,100,1.1661008692988368
2784,0.35,0.05,0.3,0.39999999999999997,0.24874098313106496,2053.0,1,0.0,100,1.1661008692988368
2785,3.0,2.3,0.7000000000000002,5.3,1.5309744243516563,1219.0,0,1.0,46,-0.7874497080166912
2786,1.1,1.25,0.1499999999999999,2.35,0.8371668906526952,1479.0,1,1.0,84,0.5872710686127545
2787,0.0,0.0,0.0,0.0,0.5037612492916592,2972.0,0,0.0,44,-0.8598034331024516
2788,0.35,3.0,2.65,3.35,0.2655458443857257,1671.0,1,1.0,96,1.0213934191273164
2789,0.95,1.95,1.0,2.9,0.5023270446316406,1306.0,1,1.0,70,0.08079499301243237
2790,0.35,1.1,0.7500000000000001,1.4500000000000002,0.374034922900771,1755.0,1,1.0,36,-1.1492183334454928
2791,1.7,1.25,0.44999999999999996,2.95,0.5297011594422733,1858.0,1,0.0,26,-1.5109869588742944
2792,0.2,1.25,1.05,1.45,0.21368773105881078,1941.0,1,1.0,64,-0.13626618224484854
2793,2.75,2.15,0.6000000000000001,4.9,1.2310527055927334,1039.0,1,0.0,82,0.5149173435269943
2794,0.95,0.65,0.29999999999999993,1.6,0.4321275729148364,1375.0,0,1.0,42,-0.932157158188212
2795,2.6,2.0,0.6000000000000001,4.6,1.0619014730729321,4149.0,0,1.0,38,-1.0768646083597324
2796,0.35,0.5,0.15000000000000002,0.85,1.1114047544317045,1195.0,0,0.0,72,0.15314871809819267
2797,0.0,2.75,2.75,2.75,0.7479700959188291,1536.0,1,1.0,98,1.0937471442130766
2798,0.5,0.65,0.15000000000000002,1.15,0.7597784847963366,2332.0,1,1.0,88,0.7319785187842751
2799,1.1,2.3,1.1999999999999997,3.4,1.2984881617562365,2609.0,1,1.0,52,-0.5703885327594104
2800,1.95,0.95,1.0,2.9,0.894360253942606,1319.0,1,0.0,88,0.7319785187842751
2801,1.95,0.2,1.75,2.15,0.5205829939347909,3075.0,1,0.0,86,0.6596247936985148
2802,2.0,0.0,2.0,2.0,0.3763033236117159,3458.0,1,0.0,100,1.1661008692988368
2803,0.35,2.85,2.5,3.2,0.8651327642053616,2130.0,1,1.0,80,0.4425636184412339
2804,0.0,0.0,0.0,0.0,0.28065078310990665,2352.0,0,1.0,50,-0.6427422578451707
2805,0.35,0.5,0.15000000000000002,0.85,0.4359705241714994,3986.0,0,0.0,24,-1.5833406839600546
2806,0.2,0.2,0.0,0.4,1.0252358694520822,2710.0,0,0.0,22,-1.6556944090458148
2807,0.35,1.25,0.9,1.6,0.43397666108824606,1797.0,1,1.0,68,0.00844126792667207
2808,2.15,0.0,2.15,2.15,1.3603451062535115,1633.0,1,0.0,94,0.949039694041556
2809,0.05,2.75,2.7,2.8,1.5402359309331972,3795.0,1,1.0,78,0.3702098933554736
2810,2.6,0.5,2.1,3.1,1.1008991417511043,2339.0,1,0.0,76,0.2978561682697133
2811,0.35,1.25,0.9,1.6,1.093122739939096,3198.0,1,1.0,82,0.5149173435269943
2812,2.9,1.1,1.7999999999999998,4.0,0.9242145509310019,1390.0,1,0.0,100,1.1661008692988368
2813,0.2,0.05,0.15000000000000002,0.25,0.5100885817820082,1124.0,1,0.0,38,-1.0768646083597324
2814,0.5,2.6,2.1,3.1,1.4037991646834653,1733.0,1,1.0,84,0.5872710686127545
2815,2.75,0.0,2.75,2.75,1.348599481529099,1353.0,1,0.0,74,0.22550244318395304
2816,2.0,2.6,0.6000000000000001,4.6,0.2603985986761085,2089.0,0,0.0,10,-2.0898167595603767
2817,0.0,0.65,0.65,0.65,0.07770102913741117,3202.0,0,0.0,86,0.6596247936985148
2818,0.0,0.0,0.0,0.0,0.23721410920864694,3744.0,0,0.0,10,-2.0898167595603767
2819,0.2,1.1,0.9000000000000001,1.3,0.3536651744520246,2665.0,1,1.0,80,0.4425636184412339
2820,0.0,2.3,2.3,2.3,1.0482439793994627,1003.0,1,1.0,96,1.0213934191273164
2821,0.0,0.5,0.5,0.5,0.25289553915684126,2696.0,0,0.0,50,-0.6427422578451707
2822,0.65,2.3,1.65,2.9499999999999997,0.8948807663840691,1983.0,1,1.0,70,0.08079499301243237
2823,0.0,2.15,2.15,2.15,0.5357833321807148,1734.0,1,1.0,100,1.1661008692988368
2824,3.0,0.35,2.65,3.35,1.373672658053413,1539.0,1,0.0,100,1.1661008692988368
2825,2.9,0.5,2.4,3.4,0.2228739752632879,1323.0,1,0.0,94,0.949039694041556
2826,2.3,0.95,1.3499999999999999,3.25,0.9088053852165526,2050.0,1,0.0,70,0.08079499301243237
2827,0.5,1.7,1.2,2.2,0.14016395210502008,2837.0,0,0.0,36,-1.1492183334454928
2828,0.0,0.65,0.65,0.65,0.1365834946077027,2817.0,1,1.0,48,-0.7150959829309309
2829,2.6,2.75,0.1499999999999999,5.35,0.47801990249340354,1450.0,0,0.0,76,0.2978561682697133
2830,1.1,0.65,0.45000000000000007,1.75,0.17184084478716966,2803.0,1,0.0,42,-0.932157158188212
2831,0.0,0.35,0.35,0.35,0.40101934378116677,2584.0,0,0.0,82,0.5149173435269943
2832,1.25,1.7,0.44999999999999996,2.95,0.38004727996430776,1801.0,1,1.0,78,0.3702098933554736
2833,1.1,1.4,0.2999999999999998,2.5,0.10619886060004757,4129.0,0,0.0,68,0.00844126792667207
2834,2.15,2.75,0.6000000000000001,4.9,0.8385054582350653,2138.0,0,0.0,88,0.7319785187842751
2835,1.25,2.15,0.8999999999999999,3.4,0.6080166608727531,2427.0,1,1.0,100,1.1661008692988368
2836,2.15,0.5,1.65,2.65,0.95290857910249,3199.0,1,0.0,92,0.8766859689557958
2837,1.25,0.2,1.05,1.45,1.047900123782247,3174.0,1,0.0,68,0.00844126792667207
2838,2.3,2.85,0.5500000000000003,5.15,0.8995297801681127,1867.0,1,1.0,76,0.2978561682697133
2839,0.0,0.35,0.35,0.35,0.4497538574449075,1871.0,0,0.0,72,0.15314871809819267
2840,0.35,0.0,0.35,0.35,0.572723046154341,5456.0,0,1.0,92,0.8766859689557958
2841,0.5,0.95,0.44999999999999996,1.45,0.30707664131362133,4200.0,0,0.0,84,0.5872710686127545
2842,0.0,1.1,1.1,1.1,0.8887984966046334,2591.0,1,1.0,88,0.7319785187842751
2843,1.25,1.1,0.1499999999999999,2.35,0.13969925692260177,2682.0,1,0.0,82,0.5149173435269943
2844,2.75,2.6,0.1499999999999999,5.35,0.7935001779079933,2713.0,0,1.0,96,1.0213934191273164
2845,0.0,3.0,3.0,3.0,0.6286329838824418,932.0,1,1.0,88,0.7319785187842751
2846,0.65,1.1,0.45000000000000007,1.75,0.20338834407109307,2381.0,1,1.0,100,1.1661008692988368
2847,2.15,1.25,0.8999999999999999,3.4,0.2494871226831883,1395.0,0,1.0,90,0.8043322438700354
2848,2.3,3.0,0.7000000000000002,5.3,0.8986877856211325,1689.0,1,1.0,68,0.00844126792667207
2849,0.65,0.5,0.15000000000000002,1.15,0.5543103115605078,2123.0,0,1.0,90,0.8043322438700354
2850,2.3,0.0,2.3,2.3,0.8478675102054896,1307.0,1,0.0,98,1.0937471442130766
2851,2.85,2.3,0.5500000000000003,5.15,0.5120003413986036,2737.0,1,0.0,88,0.7319785187842751
2852,2.3,1.1,1.1999999999999997,3.4,1.1521120721794584,1338.0,1,0.0,50,-0.6427422578451707
2853,0.5,0.35,0.15000000000000002,0.85,0.25965669703401895,1389.0,1,0.0,88,0.7319785187842751
2854,0.35,0.0,0.35,0.35,0.4315370067181663,3126.0,0,1.0,50,-0.6427422578451707
2855,3.0,2.0,1.0,5.0,1.4266177705590963,1405.0,1,0.0,100,1.1661008692988368
2856,2.3,0.65,1.65,2.9499999999999997,0.7119314284326048,1126.0,1,0.0,72,0.15314871809819267
2857,0.0,2.15,2.15,2.15,1.317226939850202,1815.0,1,1.0,98,1.0937471442130766
2858,2.85,0.35,2.5,3.2,1.108500095591536,1948.0,1,0.0,76,0.2978561682697133
2859,0.0,0.95,0.95,0.95,1.2470349139650252,2668.0,1,1.0,84,0.5872710686127545
2860,1.7,0.5,1.2,2.2,0.629424519774405,1812.0,1,0.0,88,0.7319785187842751
2861,1.1,0.35,0.7500000000000001,1.4500000000000002,0.68468219628631,1647.0,1,0.0,64,-0.13626618224484854
2862,2.15,0.0,2.15,2.15,1.4649402445831914,1254.0,1,0.0,96,1.0213934191273164
2863,1.1,2.9,1.7999999999999998,4.0,1.2836649874390846,1471.0,1,1.0,100,1.1661008692988368
2864,0.05,2.0,1.95,2.05,0.8099420123564122,3050.0,1,1.0,74,0.22550244318395304
2865,0.2,0.2,0.0,0.4,0.505045769047296,3340.0,0,1.0,40,-1.0045108832739722
2866,2.75,0.0,2.75,2.75,1.176115675820717,1282.0,1,0.0,66,-0.06391245715908822
2867,2.75,0.05,2.7,2.8,0.4530696675256948,1350.0,1,0.0,82,0.5149173435269943
2868,0.65,0.95,0.29999999999999993,1.6,0.5358699315391562,1394.0,0,0.0,74,0.22550244318395304
2869,2.6,0.5,2.1,3.1,1.2621926770460494,1068.0,1,0.0,94,0.949039694041556
2870,0.95,2.3,1.3499999999999999,3.25,0.9662316153085583,2679.0,1,1.0,80,0.4425636184412339
2871,1.4,1.1,0.2999999999999998,2.5,0.378707533392583,2687.0,0,1.0,92,0.8766859689557958
2872,0.5,0.0,0.5,0.5,0.5840184733181046,3167.0,1,0.0,96,1.0213934191273164
2873,2.15,2.75,0.6000000000000001,4.9,0.20173382299529508,3771.0,1,1.0,88,0.7319785187842751
2874,0.0,2.3,2.3,2.3,0.9395528322202454,2699.0,1,1.0,74,0.22550244318395304
2875,0.5,2.15,1.65,2.65,1.7233083360407455,1818.0,1,1.0,98,1.0937471442130766
2876,1.4,0.0,1.4,1.4,0.9192689041646258,3003.0,1,0.0,92,0.8766859689557958
2877,0.0,0.0,0.0,0.0,0.10085459419045195,2206.0,0,0.0,24,-1.5833406839600546
2878,0.05,0.35,0.3,0.39999999999999997,1.3806228633628832,1815.0,0,0.0,68,0.00844126792667207
2879,0.5,0.35,0.15000000000000002,0.85,0.35532023480524,2372.0,1,0.0,94,0.949039694041556
2880,0.95,0.0,0.95,0.95,0.8170637977097713,1017.0,1,0.0,84,0.5872710686127545
2881,1.1,0.0,1.1,1.1,1.532208215200761,1782.0,1,0.0,94,0.949039694041556
2882,0.95,0.5,0.44999999999999996,1.45,0.6451711282398642,1310.0,1,0.0,92,0.8766859689557958
2883,2.3,0.0,2.3,2.3,0.502976848736726,1242.0,1,0.0,38,-1.0768646083597324
2884,0.5,2.6,2.1,3.1,1.5437917607825409,1566.0,1,1.0,34,-1.2215720585312528
2885,2.0,0.05,1.95,2.05,0.6697623911129773,1961.0,1,0.0,94,0.949039694041556
2886,1.1,0.2,0.9000000000000001,1.3,0.7078092538448165,2780.0,1,0.0,58,-0.35332735750212946
2887,1.25,0.35,0.9,1.6,1.1899306282334967,1234.0,1,0.0,42,-0.932157158188212
2888,2.75,2.15,0.6000000000000001,4.9,1.1220273110251218,1776.0,0,1.0,46,-0.7874497080166912
2889,0.05,0.2,0.15000000000000002,0.25,0.6442889753868559,1382.0,1,1.0,34,-1.2215720585312528
2890,0.65,0.0,0.65,0.65,0.14633075586457522,1326.0,1,0.0,74,0.22550244318395304
2891,0.0,1.4,1.4,1.4,1.634868508874327,1731.0,1,1.0,16,-1.872755584303096
2892,0.2,1.95,1.75,2.15,0.6087919909173667,1954.0,1,1.0,100,1.1661008692988368
2893,0.0,0.0,0.0,0.0,0.7390630310444437,2760.0,0,1.0,22,-1.6556944090458148
2894,0.65,0.0,0.65,0.65,0.776320200080272,1877.0,1,0.0,66,-0.06391245715908822
2895,0.95,2.3,1.3499999999999999,3.25,1.1676623748534212,770.0,1,1.0,100,1.1661008692988368
2896,1.25,0.35,0.9,1.6,1.0419425723723212,3025.0,1,0.0,84,0.5872710686127545
2897,0.0,0.0,0.0,0.0,0.46592298060121495,2713.0,0,1.0,0,-2.4515853849891784
2898,2.0,3.0,1.0,5.0,0.18402796717022374,4198.0,1,1.0,80,0.4425636184412339
2899,3.0,0.0,3.0,3.0,1.4514731996455192,1928.0,1,0.0,100,1.1661008692988368
2900,0.0,2.0,2.0,2.0,0.6731314937556131,1809.0,1,1.0,92,0.8766859689557958
2901,0.0,2.75,2.75,2.75,0.7544869766169432,926.0,1,1.0,52,-0.5703885327594104
2902,0.5,2.9,2.4,3.4,1.128867861686546,1308.0,1,1.0,72,0.15314871809819267
2903,2.3,0.95,1.3499999999999999,3.25,1.2060132876027827,1067.0,1,0.0,100,1.1661008692988368
2904,0.35,0.05,0.3,0.39999999999999997,0.6001951033331359,1595.0,1,0.0,100,1.1661008692988368
2905,3.0,2.3,0.7000000000000002,5.3,0.9823683839188567,1636.0,0,1.0,46,-0.7874497080166912
2906,1.1,1.25,0.1499999999999999,2.35,0.9189152566361283,3060.0,1,1.0,84,0.5872710686127545
2907,0.0,0.0,0.0,0.0,1.07539771691292,2772.0,0,1.0,44,-0.8598034331024516
2908,0.35,3.0,2.65,3.35,1.6683860098569459,1745.0,1,1.0,96,1.0213934191273164
2909,0.95,1.95,1.0,2.9,0.9988521070770242,2013.0,1,1.0,70,0.08079499301243237
2910,0.35,1.1,0.7500000000000001,1.4500000000000002,0.7772115275006888,1635.0,1,1.0,36,-1.1492183334454928
2911,1.7,1.25,0.44999999999999996,2.95,0.9829930912877953,2119.0,1,0.0,26,-1.5109869588742944
2912,0.2,1.25,1.05,1.45,1.401101893466998,872.0,1,1.0,64,-0.13626618224484854
2913,2.75,2.15,0.6000000000000001,4.9,1.9556407106170095,3312.0,1,0.0,82,0.5149173435269943
2914,0.95,0.65,0.29999999999999993,1.6,0.8495122491007893,1254.0,1,0.0,42,-0.932157158188212
2915,2.6,2.0,0.6000000000000001,4.6,0.3897418449345581,2214.0,0,1.0,38,-1.0768646083597324
2916,0.35,0.5,0.15000000000000002,0.85,0.2899865174323696,2377.0,1,1.0,72,0.15314871809819267
2917,0.0,2.75,2.75,2.75,1.2112148052666498,2953.0,1,1.0,98,1.0937471442130766
2918,0.5,0.65,0.15000000000000002,1.15,0.4036769832635284,3492.0,1,1.0,88,0.7319785187842751
2919,1.1,2.3,1.1999999999999997,3.4,1.567774341746217,2671.0,1,1.0,52,-0.5703885327594104
2920,1.95,0.95,1.0,2.9,0.011166944410185176,2003.0,1,0.0,88,0.7319785187842751
2921,1.95,0.2,1.75,2.15,1.1028781762635291,4666.0,1,0.0,86,0.6596247936985148
2922,2.0,0.0,2.0,2.0,0.6112890442393843,2083.0,1,0.0,100,1.1661008692988368
2923,0.35,2.85,2.5,3.2,1.0681593153618603,2243.0,1,1.0,80,0.4425636184412339
2924,0.0,0.0,0.0,0.0,0.23118090539421532,2041.0,0,0.0,50,-0.6427422578451707
2925,0.35,0.5,0.15000000000000002,0.85,0.6348604559205321,2900.0,1,1.0,24,-1.5833406839600546
2926,0.2,0.2,0.0,0.4,0.3749901692672748,1462.0,0,1.0,22,-1.6556944090458148
2927,0.35,1.25,0.9,1.6,0.64481594469988,1486.0,1,1.0,68,0.00844126792667207
2928,2.15,0.0,2.15,2.15,0.9256046066327862,3335.0,1,0.0,94,0.949039694041556
2929,0.05,2.75,2.7,2.8,0.5840719410601103,1807.0,1,1.0,78,0.3702098933554736
2930,2.6,0.5,2.1,3.1,1.351147182746117,1478.0,1,0.0,76,0.2978561682697133
2931,0.35,1.25,0.9,1.6,1.3470354112837117,2561.0,1,1.0,82,0.5149173435269943
2932,2.9,1.1,1.7999999999999998,4.0,0.9680066037306765,1979.0,1,0.0,100,1.1661008692988368
2933,0.2,0.05,0.15000000000000002,0.25,0.554246418713037,1704.0,0,1.0,38,-1.0768646083597324
2934,0.5,2.6,2.1,3.1,0.3298135187453729,1340.0,1,1.0,84,0.5872710686127545
2935,2.75,0.0,2.75,2.75,0.9169552448911008,1184.0,1,0.0,74,0.22550244318395304
2936,2.0,2.6,0.6000000000000001,4.6,0.8371503922293386,2607.0,0,0.0,10,-2.0898167595603767
2937,0.0,0.65,0.65,0.65,0.8615650162246256,1167.0,1,1.0,86,0.6596247936985148
2938,0.0,0.0,0.0,0.0,0.5007787109865717,3038.0,0,1.0,10,-2.0898167595603767
2939,0.2,1.1,0.9000000000000001,1.3,0.18419733988510545,2517.0,0,0.0,80,0.4425636184412339
2940,0.0,2.3,2.3,2.3,0.974191510483902,1104.0,1,1.0,96,1.0213934191273164
2941,0.0,0.5,0.5,0.5,0.3133041800702441,3516.0,0,0.0,50,-0.6427422578451707
2942,0.65,2.3,1.65,2.9499999999999997,1.3771633539582957,1716.0,1,1.0,70,0.08079499301243237
2943,0.0,2.15,2.15,2.15,0.27732965983199065,1908.0,1,1.0,100,1.1661008692988368
2944,3.0,0.35,2.65,3.35,1.5542069565397307,2191.0,1,0.0,100,1.1661008692988368
2945,2.9,0.5,2.4,3.4,1.7470252644131428,2198.0,1,0.0,94,0.949039694041556
2946,2.3,0.95,1.3499999999999999,3.25,1.0615468835377007,2284.0,1,0.0,70,0.08079499301243237
2947,0.5,1.7,1.2,2.2,0.4397496360572193,1876.0,0,0.0,36,-1.1492183334454928
2948,0.0,0.65,0.65,0.65,0.18164836867954537,1212.0,0,0.0,48,-0.7150959829309309
2949,2.6,2.75,0.1499999999999999,5.35,0.8387863227535184,1846.0,0,0.0,76,0.2978561682697133
2950,1.1,0.65,0.45000000000000007,1.75,0.9112594738183963,1015.0,1,0.0,42,-0.932157158188212
2951,0.0,0.35,0.35,0.35,0.2831789946106186,1412.0,1,1.0,82,0.5149173435269943
2952,1.25,1.7,0.44999999999999996,2.95,1.007823712755779,1484.0,1,1.0,78,0.3702098933554736
2953,1.1,1.4,0.2999999999999998,2.5,0.34733285058189733,1963.0,1,1.0,68,0.00844126792667207
2954,2.15,2.75,0.6000000000000001,4.9,0.9198084126047575,2573.0,0,0.0,88,0.7319785187842751
2955,1.25,2.15,0.8999999999999999,3.4,0.524898912758008,2324.0,0,0.0,100,1.1661008692988368
2956,2.15,0.5,1.65,2.65,0.7187649752018265,2058.0,1,0.0,92,0.8766859689557958
2957,1.25,0.2,1.05,1.45,1.3071985631335927,1561.0,1,0.0,68,0.00844126792667207
2958,2.3,2.85,0.5500000000000003,5.15,0.8630504820118643,1996.0,1,1.0,76,0.2978561682697133
2959,0.0,0.35,0.35,0.35,0.3485440644390314,3340.0,1,1.0,72,0.15314871809819267
2960,0.35,0.0,0.35,0.35,0.35815490655141524,3162.0,1,0.0,92,0.8766859689557958
2961,0.5,0.95,0.44999999999999996,1.45,0.7782115583187814,2672.0,1,1.0,84,0.5872710686127545
2962,0.0,1.1,1.1,1.1,0.7463821685604077,3453.0,1,1.0,88,0.7319785187842751
2963,1.25,1.1,0.1499999999999999,2.35,0.20011853525463352,1967.0,0,1.0,82,0.5149173435269943
2964,2.75,2.6,0.1499999999999999,5.35,0.5721326374098874,2507.0,0,1.0,96,1.0213934191273164
2965,0.0,3.0,3.0,3.0,1.2078729457024135,1464.0,1,1.0,88,0.7319785187842751
2966,0.65,1.1,0.45000000000000007,1.75,0.5735732296425826,2346.0,1,1.0,100,1.1661008692988368
2967,2.15,1.25,0.8999999999999999,3.4,0.81553443180476,1039.0,1,0.0,90,0.8043322438700354
2968,2.3,3.0,0.7000000000000002,5.3,0.646912686469846,4195.0,1,1.0,68,0.00844126792667207
2969,0.65,0.5,0.15000000000000002,1.15,1.0642113845130106,2463.0,1,0.0,90,0.8043322438700354
2970,2.3,0.0,2.3,2.3,0.2728075009784069,1239.0,1,0.0,98,1.0937471442130766
2971,2.85,2.3,0.5500000000000003,5.15,0.44286762087819453,2255.0,1,0.0,88,0.7319785187842751
2972,2.3,1.1,1.1999999999999997,3.4,0.566182306132611,1489.0,1,0.0,50,-0.6427422578451707
2973,0.5,0.35,0.15000000000000002,0.85,0.45499590210022633,2353.0,1,0.0,88,0.7319785187842751
2974,0.35,0.0,0.35,0.35,0.32618484019206684,1372.0,0,1.0,50,-0.6427422578451707
2975,3.0,2.0,1.0,5.0,1.221341739244919,1949.0,1,0.0,100,1.1661008692988368
2976,2.3,0.65,1.65,2.9499999999999997,0.8669262446600139,2085.0,1,0.0,72,0.15314871809819267
2977,0.0,2.15,2.15,2.15,1.143174137735695,918.0,1,1.0,98,1.0937471442130766
2978,2.85,0.35,2.5,3.2,0.764809170982874,1706.0,1,0.0,76,0.2978561682697133
2979,0.0,0.95,0.95,0.95,0.48789225895952915,1953.0,1,1.0,84,0.5872710686127545
2980,1.7,0.5,1.2,2.2,0.891243345333066,2246.0,1,0.0,88,0.7319785187842751
2981,1.1,0.35,0.7500000000000001,1.4500000000000002,0.24678985268595066,3188.0,0,1.0,64,-0.13626618224484854
2982,2.15,0.0,2.15,2.15,1.2355237969152126,2914.0,1,0.0,96,1.0213934191273164
2983,1.1,2.9,1.7999999999999998,4.0,1.7566669220440079,3538.0,1,1.0,100,1.1661008692988368
2984,0.05,2.0,1.95,2.05,0.4322610960918054,1593.0,0,0.0,74,0.22550244318395304
2985,0.2,0.2,0.0,0.4,0.5896124207461628,2023.0,0,0.0,40,-1.0045108832739722
2986,2.75,0.0,2.75,2.75,0.736451202426909,1158.0,1,0.0,66,-0.06391245715908822
2987,2.75,0.05,2.7,2.8,1.2641482061450842,2195.0,1,0.0,82,0.5149173435269943
2988,0.65,0.95,0.29999999999999993,1.6,0.5108406414661636,5674.0,1,1.0,74,0.22550244318395304
2989,2.6,0.5,2.1,3.1,0.8403201082214049,1549.0,1,0.0,94,0.949039694041556
2990,0.95,2.3,1.3499999999999999,3.25,0.336149067166558,2893.0,1,1.0,80,0.4425636184412339
2991,1.4,1.1,0.2999999999999998,2.5,0.2667130500997146,2774.0,1,0.0,92,0.8766859689557958
2992,0.5,0.0,0.5,0.5,0.6993719109329919,1088.0,1,0.0,96,1.0213934191273164
2993,2.15,2.75,0.6000000000000001,4.9,1.0707899417353315,2040.0,1,1.0,88,0.7319785187842751
2994,0.0,2.3,2.3,2.3,1.054355336454335,1915.0,1,1.0,74,0.22550244318395304
2995,0.5,2.15,1.65,2.65,0.7848534258343289,1522.0,1,1.0,98,1.0937471442130766
2996,1.4,0.0,1.4,1.4,0.8656725618942118,1721.0,1,0.0,92,0.8766859689557958
2997,0.0,0.0,0.0,0.0,0.6243743230120767,1004.0,0,1.0,24,-1.5833406839600546
2998,0.05,0.35,0.3,0.39999999999999997,0.4222112091402397,3031.0,1,1.0,68,0.00844126792667207
2999,0.5,0.35,0.15000000000000002,0.85,0.43537081434679636,1817.0,0,1.0,94,0.949039694041556
3000,0.95,0.0,0.95,0.95,0.5902014332246026,1092.0,1,0.0,84,0.5872710686127545
3001,1.1,0.0,1.1,1.1,1.108642463500721,2332.0,1,0.0,94,0.949039694041556
3002,0.95,0.5,0.44999999999999996,1.45,0.3592639254274034,721.0,1,0.0,92,0.8766859689557958
3003,2.3,0.0,2.3,2.3,1.5519429950116894,1818.0,1,0.0,38,-1.0768646083597324
3004,0.5,2.6,2.1,3.1,1.2255171751986227,1645.0,1,1.0,34,-1.2215720585312528
3005,2.0,0.05,1.95,2.05,0.8018583962896872,1440.0,1,0.0,94,0.949039694041556
3006,1.1,0.2,0.9000000000000001,1.3,0.23991689618122214,2181.0,1,0.0,58,-0.35332735750212946
3007,1.25,0.35,0.9,1.6,0.05290159885244017,1825.0,1,0.0,42,-0.932157158188212
3008,2.75,2.15,0.6000000000000001,4.9,0.4198737197542083,1390.0,0,1.0,46,-0.7874497080166912
3009,0.05,0.2,0.15000000000000002,0.25,0.09220983814494599,4247.0,0,0.0,34,-1.2215720585312528
3010,0.65,0.0,0.65,0.65,0.6276841410900896,2449.0,1,0.0,74,0.22550244318395304
3011,0.0,1.4,1.4,1.4,0.9544605307825094,2938.0,1,1.0,16,-1.872755584303096
3012,0.2,1.95,1.75,2.15,1.6402697539950082,1943.0,1,1.0,100,1.1661008692988368
3013,0.0,0.0,0.0,0.0,0.042963880277879674,1683.0,0,0.0,22,-1.6556944090458148
3014,0.65,0.0,0.65,0.65,0.48846981966515624,1920.0,1,0.0,66,-0.06391245715908822
3015,0.95,2.3,1.3499999999999999,3.25,0.48461332037132254,1687.0,1,1.0,100,1.1661008692988368
3016,1.25,0.35,0.9,1.6,0.4845780574313606,1779.0,1,0.0,84,0.5872710686127545
3017,0.0,0.0,0.0,0.0,0.7958005447420238,2641.0,0,1.0,0,-2.4515853849891784
3018,2.0,3.0,1.0,5.0,1.2572457067244827,1129.0,1,1.0,80,0.4425636184412339
3019,3.0,0.0,3.0,3.0,0.6544397660317476,1427.0,1,0.0,100,1.1661008692988368
3020,0.0,2.0,2.0,2.0,0.8523095823286055,2999.0,1,1.0,92,0.8766859689557958
3021,0.0,2.75,2.75,2.75,1.3333834965914277,2144.0,1,1.0,52,-0.5703885327594104
3022,0.5,2.9,2.4,3.4,0.900659067678639,1053.0,1,1.0,72,0.15314871809819267
3023,2.3,0.95,1.3499999999999999,3.25,0.897839686912759,2142.0,1,0.0,100,1.1661008692988368
3024,0.35,0.05,0.3,0.39999999999999997,0.4415043925753922,1844.0,1,0.0,100,1.1661008692988368
3025,3.0,2.3,0.7000000000000002,5.3,1.1585155532206954,4055.0,0,1.0,46,-0.7874497080166912
3026,1.1,1.25,0.1499999999999999,2.35,1.378053690922859,2506.0,1,1.0,84,0.5872710686127545
3027,0.0,0.0,0.0,0.0,0.489216636852421,5063.0,0,0.0,44,-0.8598034331024516
3028,0.35,3.0,2.65,3.35,0.8366038730265941,1463.0,1,1.0,96,1.0213934191273164
3029,0.95,1.95,1.0,2.9,0.8032951719230219,2081.0,1,1.0,70,0.08079499301243237
3030,0.35,1.1,0.7500000000000001,1.4500000000000002,0.3139269447630474,6140.0,0,0.0,36,-1.1492183334454928
3031,1.7,1.25,0.44999999999999996,2.95,0.8406808491839641,2903.0,1,0.0,26,-1.5109869588742944
3032,0.2,1.25,1.05,1.45,0.731346652998184,1819.0,1,1.0,64,-0.13626618224484854
3033,2.75,2.15,0.6000000000000001,4.9,0.9498573685318437,1488.0,1,0.0,82,0.5149173435269943
3034,0.95,0.65,0.29999999999999993,1.6,1.4828174996060435,3160.0,1,0.0,42,-0.932157158188212
3035,2.6,2.0,0.6000000000000001,4.6,0.16632265818053682,4836.0,0,1.0,38,-1.0768646083597324
3036,0.35,0.5,0.15000000000000002,0.85,0.8308487660227478,1993.0,1,1.0,72,0.15314871809819267
3037,0.0,2.75,2.75,2.75,0.5581326596447831,2346.0,1,1.0,98,1.0937471442130766
3038,0.5,0.65,0.15000000000000002,1.15,0.5800997196635962,2430.0,0,0.0,88,0.7319785187842751
